content
This restaurant is pathetic and no one should go there.. the staff does not have any etiquette of talking and do not have any dignity.. The owner too does not carry any responsibility of serving people in a right manner... This restaurant is a cheater and has got opened to just mint money... Not sure if I can give negative stars... I might have given -100.
They serve good quality in restaurent section. I don't know how are they in grocery. Tastewise they serve better Application needs some improvement . So my rating would be 4.2
You will never get full weight of items you order but you will pay full amount
"The product which I purchase from atithi grocery store was damaged , not satisfied, received seal broken item"
"Worst experience, most of the time they send expired food products !!!!! And also they deliver seal broken products.. Also quality of vegetables is not upto the mark"
Chowmein was not freshly cooked nd paneer was under cooked. Previous experience was same. Not improved.
It is always showing address issue
सावधान अतिथि वाले ठग है। मैंने अपना कैशबैक मनी उपयोग भी नहीं किया। इनके app से उसे काट लिया गया। जब इन से बात की और अपनी समस्या तथ्यों के साथ रखी तो ये लोग टरकाने लगे। बेहद शर्मनाक ।
Quality of vegetables in Atithi grocery is very inferior. No resolution for Customer complaints in quality and cashback. Always try to provide better quality & service to customers to reach at the top.
Good service hai lekin delivery charges 450 par free hai ye bhut hi high hai kam se kam 250 par delivery charged nhi lagana chaihiye dusri app toh 100 par hi delivery charge nhi lete. Plz is par dhyaan de
Very poor service ..mostly expired items sold
I have faced following issues: 1. They delievered seal broken items and when I called them they behaved very rudely. 2. Sometimes some items are missing from the delivered package. If you ask about your missing product they will ask you to come to their warehouse to pick that item. So don't trust them. 3. With someitems the manufacturing company provide some free items but the atithi guys will keep that free item with them. So basically they are fraud.
grocery ka cashback restorent me kyo dena jb paisa humne grocery me diya hai to cashback bhi grocery order pr hi milna chahiye mujhe online khana magana hi nhi hai to mere liye mera cashback bekar hi hai
Vegetables quality is not good..i told 3 times but no responce i think market is good option to buy vegetables..
Staff trying to cancel the order you placed
Don't order any thing from atithi.they are selling old and expiry product.customer service is very bad.
Very late orders delivery and I have don't loctae my orders 😕😕
Very very bad....
"I am giving 4 stars because they are committed to their services & app is just good, not perfect. Search needs to be improved a lot. They are really doing great by providing home delivery services in this pandemic time.(Don't forget, I am talking about the place Lakhimpur Kheri, where home delivery is still a growing concept). This app needs improvement in terms of search. Searching for Sugar keyword should also show cheeni and similar products."
Worst app.
Service not good very careless
Good
बहुत बेकार सर्विस हैं। साले रोस्टेड पर ग्रैवी लपेट कर कढाई चिकन बना देते हैं।
"They gave us cashback as in wallet. But wallet amount will not use in next order, it is used in 20% only and then we get another cashback and it again add this in wallet. Means overall we never finished the wallet amount and never used. Just fraud"
Well done💯👍👍👏👏👏
Good
Good
"Testy food with speedy disposal. Keep it up, good wishes ."
Worst service i have ever had. I have ordered 2 pizzas and got delivered after 2hrs and after payment there is no option to cancel the order. And there is a plastic inside the pizza. The food quality of atithi is getting deteriorated day by day. Worst very worst.
Wrost experience
Wallet use TnC not clear and not customer friendly. Cashback is a trap You can't use complete wallet amount. Unreasonable delivery charges on wallet use even complete order is above 180.
"Worst app and restaurant I have ever seen. I had veey bad experience with this restaurant and their staff. No cancel option is provided in the app and if you call the restaurant,they also neither cancel it nor provide any help from there side. Customer satisfaction is zero. They don't even care about his customers and their feedback. I recommend everyone to try other restaurant who can have some dignity towards its customers."
Nice
Best food app in lakhimpur Quality and quantity is to good best food service provider in lakhimpur Thanks atithi
Very poor service
Very good restaurant and grocery
"Please select only and only cash on delivery option, don't do online payment otherwise problem starts , so it's humble request don't do online or advance payment for your order."
"The experience is very good ,the quality of the food and product is awesome 👌"
Wonderful
Very very very bad service as well as food items Too disappointed
"Very bad staff , Bad experience"
"Veg biryani ke nam pe bevkoof banate h. 180 me sabji, chawal ek me San ke de dete h na koi khada masala na biryani masala. Really me ek dum bekar biryani hai"
"Vary Bad Experience about delivery. Too late delivery, You have to order only PAY ON DELIVERY otherwise you will lost your money without taking the taste of food"
"Vary Bad Experience about delivery. Too late delivery, And if you ordered prepaid food and want to cancel the order because of too late delivery, there is no option of refund. They will take the food return and your application will show the order is delivered. And you lost your money without taking the taste of food."
"Vary Bad Experience about delivery. Too late delivery, And if you ordered prepaid food and want to cancel the order because of too late delivery, there is no option of refund. They will take the food return and your application will show the order is delivered. And you lost your money without taking the taste of food."
Worst service and food ever
Very bad experience food is good but service is very bad you have to wait for at least 1 to 2 hours after placing order which is frust
"Good app , same day delivery"
Good service
"All the goods get fresh and good since I found the app, I get them delivered home only. best service in lakhimpur"
Good one
Very poor service......staff is too bad.....not well behaved........poor quality
Baddest app ever.... The email I'd is showing invalid continously even it is true
"Worst services, worst staff......Total Rubbish"
Not good you are not honest with your customers Your app shows 8 pieces in a malai kofta plate but delivered only 5 pieces in my order And even food quality is as good as served in restaurant
why there is no one to pick-up my call 😠😠
Worst delevery service.
Good
Very bad service
There's absolutely no offer. Before it was 30% and now there's none for 4 months now. Dacaits.
The food gets very good here. Really very good teste get me the best restaurant from lakhimpur😊best app in lakhimpur kheri
Best food
According to rate in Sanvi Jernal Store Rate Are too good against atithi. And it's are too near atithi
Ghanton tak OTP hi nahi aata hai Bakwaas app. Using jio best network
Dry fruits is not available
Very bad . Non delivery of order at address.
Good quality food.
Nice initiative
Pathetic....... Just spoiled the mood..... It took almost 3 freaking hours to deliver the food..... Even I would have received from Lucknow. भगवान जाने 3 घंटे कैसे लग सकते हैं ..
Good test
Ok
मुझे हर एक चीज अभी तक जो मैंने खाई वह बहुत ही पसंद आई धन्यवाद ।🙏❤🙏
Average
Best app for Lakhimpur kheri area
Love it
Satisfying
Awesome service and food.
tasty food always
Very good
Very late dilvery
Not working while I was ordering food
Very Bad service after one hours .।।
A figure among chipers
Good
Very good
Amazing App for Food ordering...
Awesome
Excellent
Awsum app
Good app but when I opens the app it hangs my phone
Best restaurant in lakhimpur... N app is also good.. great experience always
Good work
Exelent
Good
Very bad experience with this app
It was awesome..😍😍
dal was worst than soup.. no taste full of water.. food was cold.. n cold drink was warm.. order was delivered in 2 hrs
"Smooth experience, would be better with live tracking."
Its Too Good
Amazing App
Good
Good
Good
Very tasty food
The app is really efficient and the food is really tasty the taste is refreshing and the price are economically pocket friendly 😊😊
Very good
Good
Good
It is worst.😡 I used 30% cashback coupon but i didn't got my cash back. It's ridiculous 😡😡
Food is so much unhygienic of this restaurant that i suffer from food posionig after eating .Not one time but 2 times
Ok
Most Beautifull restrorent Service staff very nice
Nice atithi aap good food & good service atithi restaurant
Lakhimpur ka no 1 app atithi app very helpfully Good food and good service
One more dhamaka from Shobhit bhai... Best wishes...
Nice
Very helpful app for food 🍴🍕🍔 order at home delivery Thank you Atithi Restaurant for providing app in Lakhimapur
Good place good food
